labels,text
de, Morse | Gillett | Churchill | Bowles | Kaynor | Granfield | Clason | Furcolo | Boland | Neal | McGovern • 3
de, Bezirk: Gerry | Goodhue | S
de, Lyman | Mattoon | Cutler | Nelson | Livermore | White | Pickering | Nelson | J
de, Varnum | Nelson | Osgood | Cushing | A
de, Abbott | Duncan | Edmands | Damrell | C
de, Rice | Twichell | Whiting I | Pierce | Field | B
de, Dean | Field | Ranney | Morse | J
de, Thayer | Wilder | Paige | F
de, Foss | Casey | Philbin | Drinan | Donohue | Early | Blute | McGovern | N
de, Bezirk: Sedgwick | Holten | Foster | L
de, Richardson | Dana | Stearns | T
de, Hoar I | Parmenter | B
de, Thompson | Palfrey | B
de, Thompson | Sabine | Walley | Comins | A
de, Rice | Hooper | Frost | J
de, Morse | Collins | O’Neil | Apsley | Weymouth | Tirrell | J
de, Mitchell | Wilder | Winslow | Stobbs | P
de, Holmes | Donohue | Drinan | Frank | J
de, Kennedy III | Auchincloss • 5
de, Bezirk: Partridge | Bourne | Foster | Freeman | L
de, Ely | Mills | Lathrop | Sibley | J
de, Appleton | Burlingame | W
de, Appleton | Hooper | Alley | Butler | Gooch | Banks | Bowman | L
de, Morse | Hayden | Banks | S
de, Tsongas | Shannon | Atkins | Meehan | N
de, Tsongas | Markey | Clark • 6
de, Thatcher | Leonard | W
de, | Smith | Taggart | S
de, Kendall | Grennell | Alvord | Baker | Ashmun | G
de, Davis | Alley | Gooch | Banks | Butler | C
de, Thompson | Loring | Stone | H
de, Lovering | Lodge | Cogswell | Moody | A
de, Gardner | Lufkin | A
de, Bates | Harrington | Mavroules | Torkildsen | Tierney | Moulton 7
de, Bezirk: Leonard | Ward | Sedgwick | Leonard | Bullock | Bishop | N
de, Mitchell | Barker | W
de, Baylies | Turner | W
de, Baylies | Hulbert | Shaw | H
de, Allen | Grennell | Briggs | J
de, Rockwell | Goodrich | Banks | Gooch | Boutwell | Brooks | Esty | E
de, Hoar | Tarbox | Butler | W
de, Russell | Stone | Cogswell | W
de, Everett | Barrett | Roberts | Phelan | Maloney | W
de, Connery | Lane | Macdonald | Markey | Capuano | Pressley • 8
de, Ames | Otis | Eustis | L
de, Williams | Green | G
de, Baylies | Sampson | Hobart | Lathrop | I
de, Adams | Mann | Wentworth | Knapp | Train | Baldwin | G
de, Williams | Warren | Claflin | Candler | W
de, Allen | Greenhalge | M
de, Stevens | McCall | Deitrick | Dallinger | H
de, Thayer | Dallinger | Healey | Goodwin | Macdonald | O’Neill | J
de, Kennedy II | Capuano | Lynch • 9
de, Dwight | Briggs | Jackson | W
de, Williams | Hale | Fowler | Little | De Witt | E
de, Ely | Burnett | Candler | G
de, Williams | O’Neil | Fitzgerald | Conry | Keliher | Murray | Roberts | A
de, Fuller | Underhill | Luce | R
de, Eliot | Gifford | Nicholson | Keith | McCormack | Hicks | Moakley | Lynch | Keating 10
de, Bezirk: Coffin | Goodhue | Sewall | Read | S
de, Allen | Brigham | Wheaton | Morton | F
de, Baylies | Borden | H
de, Williams | Borden | Burnell | Grinnell | Scudder | Dickinson | Chaffee | Delano | Dawes | A
de, Stevens | Seelye | Norcross | W
de, Walker | McEttrick | Atwood | Barrows | Naphen | McNary | O’Connell | Curley | Murray | Tague | Fitzgerald | Tague | Douglass | Tinkham | Herter | Curtis | Martin | Heckler | Studds | Delahunt | Keating • 11
de, Dearborn | Bradbury | Bartlett | Cutler | Stedman | A
de, Bigelow | Brigham | B
de, Russell | Hobart | J
de, | Burnell | Goodrich | Trafton | Dawes | Chapin | Robinson | Whiting II | Wallace | Coolidge | Draper | Sprague | Powers | Sullivan | Peters | Tinkham | Douglass | Higgins | Flaherty | Curley | J
de, Kennedy | O’Neill | Burke | Donnelly • 12
de, Thatcher | Skinner | Larned | Bidwell | E
de, Bacon | Dewey | Hulbert | Strong | J
de, Baylies | Hodges | J
de, Adams | Robinson | F
de, Rockwell | Crosby | E
de, Lovering | Powers | Weeks | Curley | Gallivan | McCormack | Keith | Studds 13
de, Bezirk: Wadsworth | Seaver | Ruggles | Dowse | Eustis | J
de, | Randall | Simpkins | Greene | Weeks | J
de, Mitchell | Carter | Luce | Wigglesworth | Burke • 14
de, Thatcher | Cutts | King | J
de, Harris | Gilmore | Olney | Frothingham | Wigglesworth | Martin • 15
de, Bezirk: Wadsworth | Ilsley | Whitman | Widgery | Bradbury | Whitman | Greene | Leach | Martin | Gifford • 16
de, Thatcher | Cook | Tallman | S
de, Davis | Brown | Orr | Hill | Thacher | Walsh | Gifford • 17
de, Bezirk: Bruce | Chandler | Gannett | F
de, Carr | Wilson | Kinsley • 18
de, Parker | Conner | Gage | Cushman • 20
de, Bezirk: Hubbard | Parris | E
de, Lincoln Normdaten (Person): LCCN : n2002022228 | VIAF : 60899811 | Wikipedia-Personensuche | Kein GND-Personendatensatz
de, Letzte Überprüfung: 9
de," Personendaten NAME Goodwin, Angier ALTERNATIVNAMEN Goodwin, Angier Louis (vollständiger Name) KURZBESCHREIBUNG US-amerikanischer Politiker GEBURTSDATUM 30"
de," Januar 1881 GEBURTSORT Fairfield , Maine STERBEDATUM 20"
de," Juni 1975 STERBEORT Melrose , Massachusetts Abgerufen von „ https://de"
de,"php?title=Angier_Goodwin&oldid=189398678 “ Kategorien : Mitglied des Repräsentantenhauses der Vereinigten Staaten für Massachusetts Mitglied des Senats von Massachusetts Mitglied des Repräsentantenhauses von Massachusetts Bürgermeister (Melrose, Massachusetts) Mitglied der Republikanischen Partei (Vereinigte Staaten) Rechtsanwalt (Vereinigte Staaten) US-Amerikaner Geboren 1881 Gestorben 1975 Mann Versteckte Kategorie: Wikipedia:GND fehlt 2019-06"
en,"From Wikipedia, the free encyclopedia Jump to navigation Jump to search Serbian politician Mirjana Dragaš ( Serbian Cyrillic : Мирјана Драгаш ; born June 6, 1950) is a politician in Serbia "
en, She is currently serving her third term in the National Assembly of Serbia as a member of the Socialist Party of Serbia 
en," Early life and career [ edit ] Dragaš was born in Belgrade , then part of the People's Republic of Serbia in the Federal People's Republic of Yugoslavia "
en, She is a graduate of sociology and is administrator of the Dositej Obradović Foundation
en," [1] Between 1998 and 2000, she was the deputy minister of labour, health, and social security in the Federal Republic of Yugoslavia "
en, [2] Dragaš is the president of the social policy council of the Socialist Party and has served on the party's executive board and women's forum
en, [3] Parliamentarian [ edit ] Dragaš received the twenty-first position on a coalition electoral list led by the Socialist Party in the 2012 Serbian parliamentary election and was elected when the list won forty-four mandates
en," [4] She received the forty-fifth position on the list in the 2014 election and, as the list once again won forty-four mandates, narrowly missed direct re-election"
en," [5] She was, however, awarded a mandate on May 10, 2014, as a replacement for party leader Ivica Dačić , who had resigned to take a cabinet position"
en," [6] During this sitting of the assembly, she served as deputy chair of the committee on labour, social issues, social inclusion, and poverty reduction"
en," [7] She received the thirty-ninth list position in the 2016 parliamentary election ; as the Socialist-led list won twenty-nine mandates, she once again missed direct election"
en," She was able to take her seat on October 12, 2017, as a replacement for Ivan Karić , who had resigned"
en," [8] The Socialist Party has been part of Serbia's coalition government since 2008, and Dragaš has been part of the government's parliamentary majority throughout her time in the assembly"
en," References [ edit ] ^ ""Koliko nas je zadužio Dositej Obradović?"" , Radio-Television of Serbia, 23 May 2016, accessed 18 October 2017"
en," ^ ""EUROPEAN COUNCIL DELEGATION FOR REFUGEES VISITS BELGRADE,"" Tanjug , 3 February 1998; ""COUNCIL REGULATION (EC) No 2488/2000,"" Official Journal of the European Communities, 14 November 2000, L 287/22"
en," ^ MIRJANA DRAGAŠ , Otvoreni Parlament, accessed 18 October 2017"
en," ^ Избори за народне посланике Народне скупштине, 6"
en," године, ИЗБОРНЕ ЛИСТЕ (ИВИЦА ДАЧИЋ - ""СОЦИЈАЛИСТИЧКА ПАРТИЈА СРБИЈЕ (СПС), ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА СРБИЈЕ (ПУПС), ЈЕДИНСТВЕНА СРБИЈА (ЈС)"") Archived 2017-09-11 at the Wayback Machine , Republika Srbija - Republička izborna komisija, accessed 17 February 2017"
en, ^ Избори за народне посланике Народне скупштине одржани 16
en," године, ИЗБОРНЕ ЛИСТЕ (ИВИЦА ДАЧИЋ - ""Социјалистичка партија Србије (СПС), Партија уједињених пензионера Србије (ПУПС), Јединствена Србија (ЈС)"") Archived 2018-05-06 at the Wayback Machine , Republika Srbija - Republička izborna komisija, accessed 17 February 2017"
en, ^ Избори за народне посланике Народне скупштине одржани 16
en," године, ДОДЕЛА МАНДАТА НАРОДНИХ ПОСЛАНИКА (Одлука о додели мандата народних посланика ради попуне упражњених посланичких места у Народној скупштини од 10"
en," године) Archived 2018-05-06 at the Wayback Machine , Republika Srbija - Republička izborna komisija, accessed 18 October 2017"
en," ^ ""U potpunosti konstituisan Odbor za rad i socijalna pitanja"" , Blic (Source: Tanjug), 29 May 2014, accessed 18 October 2017"
en," ^ ""Tri nova poslanika položila zakletvu"" , N1, 12 October 2017, accessed 17 October 2017"
en," Serbia's 2011 electoral law stipulates that, in the event of the resignation of a member elected on a coalition list, the vacant mandate will fall to the next candidate on the list from the same party; see Law on the Election of Members of the Parliament (2000, as amended 2011) (Article 92) made available via LegislationOnline , accessed 28 February 2017"
en," Karić is leader of the Greens of Serbia , but the electoral commission's report on the assigning of Karić's vacant mandate notes that he was technically elected as a candidate of the Socialist Party"
en, See Избори за народне посланике 2016
en, године » Додела мандата (Одлука о додели мандата народних посланика ради попуне упражњених посланичких места у Народној скупштини од 12
en," године) Archived 2018-06-12 at the Wayback Machine , Republika Srbija - Republička izborna komisija, accessed 18 October 2017"
en," Retrieved from "" https://en"
en,"php?title=Mirjana_Dragaš&oldid=986841888 "" Categories : 1950 births Living people Members of the National Assembly of Serbia Politicians from Belgrade Socialist Party of Serbia politicians Hidden categories: Webarchive template wayback links Articles with short description Short description is different from Wikidata Articles containing Serbian-language text"
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen Die Möbelfabrik Hengst , später Holzindustrie Pirna Friedrich Hengst GmbH , war ein deutsches Unternehmen in der Stadt Pirna , das von 1869 bis 2007 im Bereich der Holzverarbeitung und des Möbelbaus tätig war"
de, Die ab 1898 erbaute Fabrikanlage an der Maxim-Gorki-Straße in der Pirnaer Westvorstadt ist teilweise erhalten und steht unter Denkmalschutz 
de," Inhaltsverzeichnis 1 Geschichte 2 Chronologie 3 Erhaltene Fabrikgebäude 4 Einzelnachweise 5 Literatur 6 Weblinks Geschichte [ Bearbeiten | Quelltext bearbeiten ] Die Möbelfabrik ging aus einer bereits 1435 erwähnten Brettmühle hervor, die auch unter den Bezeichnungen Schindlers Mühle , Pretzschens große Mühle , Funtes große Mühle , Plenzmühle und Schönbornmühle bekannt war"
de, Friedrich Hengst erlangte 1869 die Genehmigung zur Ausübung des Tischlerhandwerks 
de," Seine erste Tischlerwerkstatt befand sich noch mitten in der Pirnaer Altstadt , Schuhgasse 13"
de, Aufgrund der gut gehenden Geschäfte konnte Hengst sein Unternehmen stetig erweitern
de, Im Jahre 1872 kaufte er das Grundstück Schloßstraße 8 und konnte in der großen Werkstatt einer ehemaligen Druckerei umfangreichere Aufträge annehmen
de, 1880 ließ er die auf dem Grundstück gelegenen Räume der damaligen Vorschußbank zum ersten Möbelausstellungsraum in Pirna umbauen
de, An der Gartenstraße gegenüber der Post wurde ein großer Holzlagerplatz eingerichtet
de, Zur Unterstützung der Arbeiter wurden im Jahr 1890 die ersten Holzbearbeitungsmaschinen Pirnas einschließlich Dampfmaschine und Kessel aufgestellt
de, Aufgrund der erforderlichen und umfangreichen Umbauarbeiten fiel massenweise Schutt an
de, Dieser wurde unter anderem als Untergrund beim Bau der Gartenstraße verwendet
de," Noch im selben Jahr kaufte Hengst ein rund 2,2 Hektar großes Feldgrundstück an der Dresdner Straße"
de, Hier wurde ein neuer Holzlagerplatz eingerichtet
de, Der bestehende Lagerplatz auf der Gartenstraße wurde aufgegeben
de, Zusammen mit dem Baumeister Kemnitzer und der Firma Otto Schmidt Sandsteinindustrie kaufte Hengst im Jahr 1897 das an der Maxim-Gorki-Straße in der Westvorstadt gelegene Mühlengrundstück
de," Davon wurden Grundstücke ausparzelliert für: Schleifsteinwerke Pirna, Wohnhaus Gottsche, Gebäude der Reichsbank-Nebenstelle Pirna (später durch die Gewerbebank genutzt) sowie weitere Wohngrundstücke"
de, Unter Verschmelzung mit dem bereits 1890 gekauften Feldgrundstück an der Dresdner Straße und der Verwertung der vorhandenen Wasserkraft konnte ab 1899 mit dem Bau einer Fabrikanlage begonnen werden
de," Diese wurde auf Basis von Entwürfen, die Friedrich Hengst und seine beiden Söhne selbst erstellten, von dem Leipziger Bauingenieur Paul Ranft geplant und gebaut"
de," Weiterhin wurden verschiedene Holzbearbeitungsmaschinen, eine Dampfmaschine mit Kessel und Turbine, eine Exhaustor -Anlage sowie eine Aufzugsanlage eingebaut"
de," Holzindustrie Pirna Friedrich Hengst GmbH in Pirna, Hauptgebäude Im Jahr 1900 bezog das Unternehmen dann den endgültigen Stammsitz an der Maxim-Gorki-Straße und wurde in Holzindustrie Pirna Friedrich Hengst GmbH umbenannt"
de, Neben Fenstern und Türen wurden auch Ladeneinbauten und Inneneinrichtungen hergestellt
de, In Pirna wurden alle Neubauten für die Behörden sowie das Hospital und Krankenhaus ausgeführt
de," Weitere größere Arbeiten waren zum Beispiel der Ausbau der Heilstätte Gottleuba, das Finanzministerium, das Ständehaus, der Hauptbahnhof und Neubauten der Technischen Hochschule in Dresden"
de," In Leipzig wurden Arbeiten für den Hauptbahnhof , eine Pianofortefabrik und verschiedene Universitätsgebäude, in Freiberg für die Bergakademie , in Berlin für das Postscheckamt und für zahlreiche Staatsbauten in Hamburg ausgeführt"
de," Insgesamt etwa 40 Kirchen wurden mit Bänken, Türen und Emporenbrüstungen versehen sowie Decken- und andere Tischlereiarbeiten ausgeführt"
de," Der schon länger gefasste Plan, am Eingang des Fabrikgeländes an der Maxim-Gorki-Straße zwei Geschäftshäuser mit Ausstellungsräumen zu errichten, kam 1913 zur Ausführung"
de, Im selben Jahr wurde auch das Grundstück an der Gartenstraße verkauft
de, Im folgenden Jahr wurde eine Gleisanlage zum Transport des Holzes im Fabrikgelände geschaffen
de, Ein geplanter Anschluss an die Gleisanlage der Staatsbahn ließ sich nicht verwirklichen
de, Der Erste Weltkrieg brachte große Schwierigkeiten für das Unternehmen mit sich
de," Von den zu Kriegsbeginn beschäftigten 104 Mitarbeitern mussten insgesamt 55 zum Militär, sieben davon fielen im Laufe des Krieges"
de, Ein Jahr nach Ende des Krieges waren aber schon wieder insgesamt 105 Mann beschäftigt
de," 1921 schied Friedrich Hengst altersbedingt aus der Unternehmensleitung aus, die seine beiden Söhne Max und Richard übernahmen"
de, Januar 1925 verstarb schließlich der Gründer
de, Neben den zahlreichen Arbeitern (1929 waren 110 Angestellte beschäftigt) wurden auch moderne Holzbearbeitungsmaschinen eingesetzt
de," Fast alle Maschinen hatten elektrischen Antrieb mit Anschluss an die öffentliche Stromversorgung, so dass die Wasserturbine und die Dampfmaschine immer mehr in den Hintergrund traten"
de," In Zusammenarbeit mit Architekten und Baugeschäften wurden Fenster, Türen und hochwertige Inneneinrichtungen hergestellt, unter anderem für die Bastei , für die Oberpostdirektion Dresden und andere Postdienstgebäude in Meißen und Berlin, für die Bahnhöfe in Stadt Wehlen , Bad Schandau , Großsedlitz , Heidenau und Pirna , die Stadtsparkasse Pirna, für Bauten auf der Internationalen Hygieneausstellung 1930 in Dresden, für das Schloss Pillnitz und für die Reichsbank in Berlin"
de, Im Jahr 1930 zeichnete sich auch in Pirna die Weltwirtschaftskrise ab
de, Infolge Auftragsmangels schrumpfte die Belegschaft in den Jahren von 1930 bis 1933 auf teilweise nur noch 13 Mann
de," Um arbeitslosen Kollegen wenigstens von Zeit zu Zeit ein Auskommen bieten zu können, wurden in Abstimmung mit dem Betriebsrat die im Betrieb arbeitenden nach bestimmten Zeitabschnitten ausgewechselt"
de, Erst nach 1933 trat eine gewisse Belebung der Bauwirtschaft ein und auch der Möbelverkauf wurde wieder umfangreicher
de, Bis zum Beginn des Zweiten Weltkriegs waren wieder ca
de, 90 Arbeitskräfte beschäftigt
de, Während des Zweiten Weltkriegs stellte das Unternehmen auch Munitionskisten her
de, Nach Kriegsende wurde der Betrieb mit etwa 50 Arbeitern wieder aufgenommen
de," Von Juli bis November 1945 erfolgte die nahezu vollständige Demontage der Maschinen der Fabrik, diese gingen als Reparationsleistungen an die Sowjetunion "
de, Der wirtschaftliche Neubeginn für das Familienunternehmen gestaltete sich schwierig
de," In den ersten Jahren mangelte es nicht nur an Holz und Baumaterialien, sondern auch an Maschinen und Ersatzteilen"
de, Feuerwehrschläuche als Treibriemen benutzt und von befreundeten Unternehmen leihweise alte Maschinen zur Produktion eingesetzt
de," Über den Winter 1945/1946 musste ohne Heizung gearbeitet werden, erst ab Herbst 1946 konnte die Heizanlage wieder in Betrieb genommen werden"
de, Erst im Verlauf der Jahre konnten die erforderlichen Holzbearbeitungsmaschinen wieder beschafft werden
de, Aufgrund der Kriegszerstörungen insbesondere im benachbarten Dresden mangelte es jedoch nicht an Aufträgen
de, Die Firma Hengst lieferte im Zuge des Wiederaufbaus u
de," Fenster, Türen und Innenausstattungen für den Zwinger , die Katholische Hofkirche , die Semperoper , das Japanische Palais , das Landhaus und die Neubauten am Altmarkt "
de, Ab etwa 1948 normalisierte sich der Produktionsbetrieb und die Belegschaft wuchs von 50 Mann im Jahr 1946 auf 82 im Jahr 1952 an
de, Der Umsatz konnte von 400
de,000 Mark im Jahr 1946 auf 900
de,000 Mark im Jahr 1959 gesteigert werden
de, Seit den 1960er Jahren konzentrierte sich die Firma Hengst auf die serienmäßige Herstellung von Fenstern und Türen und fertigte ab 1970 nur noch in größeren Serien
de, Bereits seit 1961 agierte der Staat als Teilhaber des Familienunternehmens 
de, Im Frühjahr 1972 erfolgte dann die komplette Verstaatlichung 
de, Vier Jahre später (1976) wurde der Betrieb als selbständige Einheit in das Kombinat Hoch- und Tiefbau Pirna eingegliedert
de, Im Lauf der Zeit wurde das Kastenfenster vom Verbundfenster abgelöst und Ende der 1960er Jahre wurde mit der Produktion von Thermofenstern begonnen
de, 1969 produzierte die Holzindustrie Pirna Fenster im Wert von ca
de, Nach der Wende konnte der Betrieb im Juli 1990 rasch reprivatisiert werden
de, Aufgrund der guten Auftragslage in den Nachwendejahren konnte die Mitarbeiterzahl stetig von 65 (1990) auf 105 (2000) erhöht werden
de, In den Folgejahren kam es jedoch zu drastischen Auftragseinbrüchen
de, Ende 2003 musste das Unternehmen wegen zu geringer Auftragslage eine erste Insolvenz anmelden
de, 2007 folgte mit der zweiten Insolvenzanmeldung die endgültige Stilllegung der Produktion
de," Das Hauptgebäude der Fabrik wird ab 2018 für Wohnzwecke umgebaut, geplant ist die Schaffung von 42 Wohneinheiten"
de, Die Umbaukosten sollen sich auf ca
de," 4,8 Millionen € belaufen"
de," Lager, Silo und Anlieferung des alten Industrieareals werden abgebrochen, während der große Schornstein erhalten bleibt"
de," [1] Chronologie [ Bearbeiten | Quelltext bearbeiten ] 1869 – Genehmigung zur Ausübung des Tischlerhandwerks 1872 – Kauf des Grundstücks Schloßstraße 8 und Errichtung einer Werkstatt 1880 – Aufbau eines Möbelausstellungsraums 1890 – Aufstellung der ersten Holzbearbeitungsmaschinen, Kauf des Feldgrundstücks an der Dresdner Straße 1897 – Kauf des Grundstücks an der Maxim-Gorki-Straße 1899 – Bau des Fabrikgebäudes 1900 – Fertigstellung des Gebäudes und Umzug der Produktion 1906 – Die Söhne Max und Richard Hengst wurden Geschäftsteilhaber"
de," 1907 – Bau eines Holzschuppens und Ausbau der Kantine 1912 – Erweiterung des Holzplatzes 1913 – Bau zweier Geschäftshäuser am Eingang des Fabrikgeländes, Brand in einem Trockenraum 1914 – Bau einer Gleisanlage zum Holztransport 1919 – 105 Beschäftigte 1921 – Ausscheiden des Gründers aus Geschäftsführung 1925 – Tod des Gründers Friedrich Hengst 1929 – 110 Beschäftigte 1930–1933 – 12 Beschäftigte in der Weltwirtschaftskrise 1939 – 90 Beschäftigte 1943 – Tod von Max Hengst 1944 – Tod von Richard Hengst 1945 – Demontage der meisten Maschinen des Betriebs 1946 – Kauf eines Dampfkessels und Inbetriebnahme der Heizung 1946 – 50 Beschäftigte 1952 – 82 Beschäftigte 1957/1958 – Hochwasser der Gottleuba mit Schäden am Betrieb 1961 – Aufnahme der staatlichen Beteiligung 1970 – Modernisierung des elektrischen Anschlusses mit 200 KVA Erdkabeln 1971 – Übernahme der Geschäftsführung durch Christian Dinter 1972 – komplette Verstaatlichung 1976 – Eingliederung in das Kombinat Hoch- und Tiefbau Pirna 1990 – Privatisierung durch die Treuhand 1990 – 65 Beschäftigte 2000 – 110 Beschäftigte 2003 – Insolvenz 2007 – erneute Insolvenz und endgültige Stilllegung der Produktion Erhaltene Fabrikgebäude [ Bearbeiten | Quelltext bearbeiten ] Nach den Plänen von Paul Ranft entstanden ab 1898 klar gegliederte Backsteinbauten, welche die Fabrik samt Verwaltung (Hauptgebäude) und flankierend zwei Wohn- und Geschäftshäuser (inschriftlich datiert 1913) samt Ausstellungsräumen umfassten"
de, Die repräsentativen Bauten weisen Anklänge an den Jugendstil auf und sind die bedeutendsten erhaltenen Sachzeugen der Industrialisierung in Pirna und als solche ein industriegeschichtliches Denkmal von besonderem Wert
de, Die Nutzungskontinuität des Gebäudeensembles als holzverarbeitender Betrieb und Fensterhersteller blieb über mehr als 100 Jahre erhalten
de," Einzelnachweise [ Bearbeiten | Quelltext bearbeiten ] ↑ ""Hengst-Umbau kann starten"" , Sächsische Zeitung (Ausgabe Pirna) vom 26"
de," Juli 2018 Literatur [ Bearbeiten | Quelltext bearbeiten ] Dehio-Handbuch der Deutschen Kunstdenkmäler, Dresden"
de," (Sonderband) Deutscher Kunstverlag, München / Berlin 2005, ISBN 978-3-422-03110-4 , S"
de," Friedrich Hengst stand für Fenster, Türen und Ladeneinbauten aus Pirna"
de, In: Sächsische Zeitung (Ausgabe Pirna) vom 10
de, Friedrich Hengst lieferte die Fenster für den Wiederaufbau Dresdens
de, In: Sächsische Zeitung (Ausgabe Pirna) vom 12
de," Unternehmenschronik zum 100-jährigen Bestehen Weblinks [ Bearbeiten | Quelltext bearbeiten ] Commons : Maxim-Gorki-Straße 22 (Pirna) – Sammlung von Bildern, Videos und Audiodateien Hugo Jensch: Zur Industriegeschichte Pirnas "
de,"930277777778 Koordinaten: 50° 57′ 31″ N , 13° 55′ 49″ O Abgerufen von „ https://de"
de,php?title=Möbelfabrik_Hengst_(Pirna)&oldid=203028705 “ Kategorien : Ehemaliges Unternehmen (Landkreis Sächsische Schweiz-Osterzgebirge) Kulturdenkmal in Pirna Bauwerk in Pirna Produzierendes Unternehmen (Landkreis Sächsische Schweiz-Osterzgebirge)
en,"From Wikipedia, the free encyclopedia Jump to navigation Jump to search Swedish footballer Mathias Svensson Personal information Full name Johan Mathias Svensson Date of birth ( 1974-09-24 ) 24 September 1974 (age 47) Place of birth Borås , Sweden Height 1"
en,83 m (6 ft 0 in) Position(s) Striker Senior career* Years Team Apps ( Gls ) 1996 Elfsborg 22 (15) 1996–1998 Portsmouth 45 (10) 1998 Tirol Innsbruck 6 (1) 1998–2000 Crystal Palace 32 (10) 2000–2003 Charlton Athletic 70 (8) 2003 → Derby County (loan) 10 (3) 2003–2005 Norwich City 42 (11) 2005–2008 Elfsborg 48 (9) Total 275 (67) National team 1997 Sweden B 1 (1) 1997–2001 Sweden 3 (0) * Senior club appearances and goals counted for the domestic league only Johan Mathias Svensson (born 24 September 1974) is a Swedish former professional footballer who played as a striker 
en," Starting off his career with IF Elfsborg in the mid-1990s, he spent most of his career in England before retiring at Elfsborg in 2008"
en," A full international between 1997 and 2001, he won three caps for the Sweden national team "
en, Contents 1 Club career 2 International career 3 Career statistics 3
en,"1 International 4 Honours 5 References 6 External links Club career [ edit ] Svensson began his career with Elfsborg , and was their top scorer when they won promotion to Allsvenskan in 1996"
en," [1] Following his success, he moved to England in the same year to play for Portsmouth "
en," [1] He then moved to Crystal Palace and Charlton , and had a spell on loan with Derby County before joining Norwich in December 2003, making his debut for the Canaries in the East Anglian Derby against Ipswich Town at Portman Road "
en," [1] [2] Norwich paid an initial fee of £50,000 for Svensson, which rose to £300,000 when the Canaries won promotion at the end of that season"
en, It took Svensson some time to find his form at Norwich and he came in for criticism from some City supporters
